停留所名,事業者名,バス系統
まんてん前,浜田市,"旭路線　（木田線）, 旭路線　（戸川線）, 旭路線　（瑞穂線）"
西浜田駅口,石見交通（株）,"周布線, 周布江津線, 有福線"
和田屋橋,浜田市,旭路線　（戸川線）
国道熱田,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
新開集会所,浜田市,金城路線（かなぎおでかけバス）
中東口,石見交通（株）,波佐線
東下久佐,浜田市,金城路線（かなぎおでかけバス）
国道長浜,石見交通（株）,"浜田益田線, 周布線, 波佐線"
ウェスタンライディングパーク,浜田市,金城路線（かなぎおでかけバス）
七条,浜田市,金城路線（かなぎおでかけバス）
戸川口,浜田市,旭路線　（戸川線）
西浜田駅裏,石見交通（株）,"浜田益田線, 周布線, 波佐線"
下日脚,石見交通（株）,"周布線, 周布江津線, 有福線"
旭インター入口,浜田市,旭浜田路線
